reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
f476cad0-71ae-468e-a8b2-4133173497e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus untuk informasi jakarta,5,2,1.0.10,2020-01-12 09:08:39,,,1.0.10
961d6016-5d6d-4cb1-a069-b848cf6c94bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Manfaatkan semua fasilitas yang disediakan PemDa DKI Jakarta,5,0,1.2.9,2021-02-20 05:51:04,"Hi Kak Azis, terima kasih atas ulasannya :)",2021-02-23 14:39:25,1.2.9
2f9dfdea-dcd6-426d-964d-bccf3e720091,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"HP saya DIRETAS Tetangga di Cipete Utara JakSel ( Ridwan Endang Farhan, Suminah Awang, Iwan Mulyani Aurel Rizky, Ari Ira Iyus, Wiyono Cynthia, Ais Tato, Siti Ita Edi, Yadi dll ). Sekeluarga belum pernah registrasi JAKI, IKD, Sentuh Tanahku, Alpukat Betawi. Setelah dicek muncul 250 Pengaduan PALSU, lalu secara sistem berubah menjadi O. Mereka meretas banyak pihak termasuk kepolisian, lalu ubah data kredit/pinjaman online/pembelian mereka ke berbagai perangkat.Sudah lapor ke Dukcapil & Kelurahan.",5,14,4.0.7,2025-07-02 06:15:11,"Halo Kak, untuk kendala yang kakak alami, kami membutuhkan informasi tambahan agar dapat dilakukan pengecekan oleh petugas. Kakak dapat menyebutkan kronologis masalah mengenai kendala yang dialami melalui email ke dki@jakarta.go.id. Terima kasih telah menggunakan JAKI, mohon maaf atas ketidaknyamanannya :) #NAB",2025-06-16 10:21:59,4.0.7
29b377e7-e13d-4f77-99b1-28225d02e093,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau daftar vaksin aja sulit kuota sudah penuh Jakarta Timur. kalau di tv gubernurnya gembar gembor bacot ajaa daftar lewat aplikasi JAKI.,1,0,1.2.21,2021-07-07 16:02:36,"Hai Kak, terima kasih atas review yang diberikan. Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala di JAKI dan https://corona.jakarta.go.id/id/kuota-vaksinasi-jaki untuk melihat kuota pada masing-masing faskes. #FA",2021-07-08 10:19:32,1.2.21
36b30f0b-0542-4848-8204-49f88d2f8b87,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi Kadrun gembel Jakarta banyak reklame liar tindak lanjut Abal Abal,1,0,1.1.34,2021-05-06 02:41:49,"Hi kak, mohon maaf atas ketidaknyamanannya. Untuk mengatasi masalah ini, mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan masalah tersebut melalui email kami di dki@jakarta.go.id Terima kasih telah menggunakan JAKI :) #FA",2021-05-06 10:27:53,1.1.34
a04b6882-ade9-463d-a05e-27972b95f0b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya bagus. Lancar jaya.,5,0,,2021-06-20 14:04:17,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #IK",2021-06-21 14:43:07,
6d700274-4e63-48e3-82cc-c2546abfaa7f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Giliran berhasil daftar vaksin. Jauh2 kesana katanya gk ada. Hadeuh.... Mending gk usah dibuat daftar vaksin lewat jaki deh kl cuman nyusahin aja ujung2ny,1,0,1.2.46,2022-07-01 10:35:06,"Hi kak Nizmah Aisyah, mohon maaf atas kendalanya. Kakak bisa pastikan jaringan internet kakak dalam keadaan stabil, ya! Jika masih terdapat kendala, kakak dapat menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",2022-06-27 11:00:06,1.2.46
c702a55f-48ac-43a7-a804-bb0a9d480fe6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Knp aplikasi peduli lindungi sdh 2 minggu ini tdk bisa check in/out ??,1,2,1.2.40,2022-01-08 12:35:53,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",2022-01-11 11:13:15,1.2.40
cd512ffd-de2b-4eb4-bd77-bb7fd7d08b62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus, membantu kinerja saya sebsgai kader untuk mendptkan info2 seputar kegiatan di DKI Jakarta",5,0,1.1.34,2020-08-13 16:06:53,,,1.1.34
a5695941-0d15-43e2-8d2f-bd3d1ab96be7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jaki tolong perbaiki dong , masa server nya sibuk Mulu kalau saya mau isi identitas nya",2,0,1.2.18,2021-06-12 14:00:09,"Hi kak, mohon maaf atas ketidaknyamanannya. Untuk mengatasi masalah ini, mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan masalah tersebut melalui email kami di dki@jakarta.go.id Terima kasih telah menggunakan JAKI :) #CTK",2021-06-16 14:36:13,1.2.18
57ea73fb-7744-4989-8d88-813bbdac814b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi Jaki ini apakah dikhususkan untuk warga DKI Jakarta saja atau apakah juga boleh digunakan oleh warga daerah lain terutama yang sedang berada atau berencana datang ke DKI Jakarta ? Mohon kiranya dijawab.!,4,0,3.0.3,2023-12-04 07:37:32,"Hai Kak Aziz, aplikasi JAKI bisa digunakan untuk semua warga indonesia yang berlokasi dan beraktivitas di DKI Jakarta, tidak terbatas hanya untuk masyarakat yang ber KTP DKI Jakarta ya kak. Semoga bermafaat infonya :) #LS",2023-12-08 10:20:34,3.0.3
972ef84f-8980-464a-a6c1-7116bf305d18,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Percuma ada fitur laporan warga kalo semua laporan saya tidak pernah diatasi, Sudah buat 5 laporan hasilnya semua laporan cuma dikomentari berkoordinasi oleh kelurahan.payah",1,0,3.0.5,2024-03-10 18:39:56,"Halo kak Ade Afdal, mohon maaf atas kendala yang dialami. Mohon untuk dapat menginfokan nomor laporan terkait dan kirimkan detail kendala melalui email kami di dki@jakarta.go.id sehingga dapat kami tindak lanjuti kembali dari nomor laporan tersebut. Terima kasih :) #NAB",2024-03-05 11:13:02,3.0.5
c7ad5f83-7844-430a-aea4-85407cb7c0e8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lemot banget, mau login pake email aja susahnya minta ampun",1,0,1.2.17,2021-05-10 18:19:23,"Hi kak, mohon maaf atas ketidaknyamanannya. Untuk mengatasi masalah ini, mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan masalah tersebut melalui email kami di dki@jakarta.go.id Terima kasih telah menggunakan JAKI :) #TA",2021-05-11 09:23:03,1.2.17
ac5a6b77-3366-41f4-bc21-83c9205a4f25,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya masukan nik dan nama di bilang salah mulu padahal itu sudah bener semua,1,0,,2021-07-30 13:49:37,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #FA",2021-07-30 14:21:00,
f57bab46-2cc9-4dfa-afab-5715e59cc482,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap aplikasi ..respon cepat tentang keluhan masyarakat ...semoga daerah lain..meniru apa yg ada di DKI...smart aplikasi,5,2,1.2.0,2020-11-20 21:03:32,,,1.2.0
3625161f-9604-4a84-8a70-ff6b92dc73b5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi bagus buat mendampingi kinerja pemerintah,5,0,,2024-03-17 17:12:35,"Hi Kak, Terima kasih telah memberikan ulasan yang positif. Jangan lupa untuk selalu menggunakan aplikasi JAKI dalam keseharian kakak ya :) #LS",2024-03-19 13:49:59,
be5895e8-dbb1-4006-8a17-45a933020386,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,TglbJadwal vaksin kedua kok beda ya di aplikasi jaki sm di kartu vaksin..jd yg sya gunakan yg mana bisa dibantu.,2,1,1.2.20,2021-06-30 23:41:29,,,1.2.20
cb1f3e9e-715b-457b-927d-77679f51136d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah berhari2, tp ga bisa aktivasi, knp??",3,0,1.2.22,2021-07-21 15:20:00,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #HB",2021-07-22 09:58:31,1.2.22
a719cae9-0011-41d6-820e-ba971210514d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Baru update, mudah2-an tambah bagus",4,2,1.2.50,2022-08-24 12:06:04,"Hi, Kak Hermoza Angelin. Terima kasih atas ulasannya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NAF",2022-08-25 09:17:42,1.2.50
27457666-70c5-46dd-ba98-dcd974bef924,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus banyak berita seputar covid. Hanya mau tanya, di tes Clm 26 Juli 2020 saya hasilnya Resiko ringan, padahal hasil rapid di RS hasilnya non reaktif ?",5,0,,2020-07-27 00:44:15,,,
4f983744-1863-43fe-b57e-a961aecb6804,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Untuk KTP non DKI cuma tinggal nya di daerah jakarta gak bisa daftar lewat KAKI kah?,3,0,1.2.43,2022-04-05 19:17:34,,,1.2.43
4f572e2a-def7-4c8e-9858-2120a659469c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong lah itu pengangkutan sampah yang di jalan pasar induk jakarta timur dilakukan lebih pagi, tidak pada jam masyarakat pergi ke kantor, sehingga timbul kemacetan.",2,1,3.0.10,2024-10-22 06:38:48,"Halo kak, untuk kendala yang kakak alami, kami membutuhkan informasi tambahan agar dapat dilakukan pengecekan oleh petugas. Kakak dapat menyebutkan kronologis mengenai kendala pelaporan yang dialami melalui email ke dki@jakarta.go.id. Terima kasih telah menggunakan JAKI, mohon maaf atas ketidaknyamanannya :) #NAB",2024-10-24 10:47:26,3.0.10
cef44160-9569-40f9-b54f-3351688b4399,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Scan barcode yg berkolaborasi peduli lindungi tidak bisa digunakan??,1,0,1.2.42,2022-03-12 20:43:06,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",2022-03-14 23:40:32,1.2.42
eae76aa6-1789-4d35-a004-54e98fce1bf3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"update malah banyak bug nya, sekelas aplikasi pemerintahan kalah dengan aplikasi swasta",1,0,4.0.15,2025-12-19 09:27:14,,,4.0.15
71e3b08f-4fd7-4813-b31b-51c0165113e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kk pas sya print wrnanya agak gelap Itu jadi masalah apa nggk kk,3,0,1.2.21,2021-07-12 13:46:13,,,1.2.21
340ccab4-6512-43a3-99ef-0138237b5992,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Agar ASN PNS YG di gaji besar bekerja sesuai tanggung jawab dan tidak melanggar SOP (SYARAT OPERASIONAL PROSEDUR) digaji besar tidak untuk santai kopi dan merokok . Terimakasih...,5,0,3.0.10,2024-10-29 09:54:50,"Hi kak Putri, Terima kasih atas ulasan serta sarannya, kami akan terus melakukan perbaikan untuk pelayanan publik yang maksimal melalui aplikasi JAKI agar memudahkan masyarakat Jakarta :) #NAB",2024-11-04 09:49:45,3.0.10
7642ed52-c926-4c52-b205-3baca807584a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pelayanan publik blu baik jaklinko, transjakart, kebersihan area umum sangat baik 👍👍👍🇲🇨",4,0,3.0.10,2025-04-15 11:32:30,Hi kak Widi. Terima kasih atas ulasannya. Jangan lupa untuk selalu gunakan aplikasi JAKI dalam keseharian kakak ya :) #FAN,2025-04-16 11:17:35,3.0.10
19543e3a-eb9d-4971-939b-c5d79853eaef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok ini apk nya ga bisa di download ya,4,0,,2022-03-21 09:16:20,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",2022-03-21 17:27:45,
363658b5-7b2b-425f-b4e4-1b53aa425432,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Berapa kali laporan kerusakan cuma disurvei aja, tidak diperbaiki",1,3,1.1.44,2020-11-02 20:21:13,,,1.1.44
39db54f1-8b9e-4da5-a54c-3232c2d32d56,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Susah masuk, sehingga tidak bisa isi survey",1,0,,2021-06-12 17:38:53,"Hi kak, mohon maaf atas ketidaknyamanannya. Untuk mengatasi masalah ini, mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan masalah tersebut melalui email kami di dki@jakarta.go.id Terima kasih telah menggunakan JAKI :) #CTK",2021-06-16 14:45:49,
456d89f0-1112-4193-bb0b-0a9b11bb5742,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ribet, bikin aplikasi itu yg simple Bukan mencla mencle kmana2 Parah",1,0,1.2.23,2021-09-07 00:25:48,"Hai Kak, Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Terima Kasih telah menggunakan JAKI :) #FA",2021-09-07 09:29:37,1.2.23
abc9fbff-a010-4d4e-a299-9fb99389174e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau milih jenis kelamin saja tidak bisa.mau milih kotamadya alamat tidak bisa.aplikasi apaan ini.aplikasi abal abal,1,0,1.1.34,2020-08-08 16:38:27,,,1.1.34
5c644668-f5e1-4596-bcfd-eff42c937d4c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus dan bermanfaat sekali keren,5,1,1.2.8,2021-01-28 20:10:02,,,1.2.8
e8b3fe9d-7381-41b0-a70b-e42f59782241,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sudah vaksin sejak 17 juli 2021 tapi per tanggal 4 agustus 2021 tetap saja statusnya siap di vaksin.....boro2 mau nerima sertifikat dapat sms saja tidak..hadehhh....birokasinya ga nyambung ofline sama online nya,1,0,,2021-08-05 00:07:41,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",2021-08-05 09:46:07,
e53e1ab0-c997-4e8d-a43c-6cdc806731a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi gak bagus, katanya jadwal vaksin ada dstu semua tp nyatanya pas cari lokasi vaksin 1 DKI gak nemu2 juga lokasinya😒",2,0,,2021-08-15 13:46:27,"Hai Kak, mohon maaf atas kendala yang dialami, silakan melakukan pengecekan secara berkala di JAKI dan https://corona.jakarta.go.id/id/kuota-vaksinasi-jaki untuk melihat kuota pada masing-masing faskes. Terima kasih. #HB",2021-08-16 10:07:25,
329fd6a3-3b8b-4fad-8cf4-3837161cbd91,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya baru mau menggunakan aplikasi ini,sy dpt rekomendasi dari teman yg sdh menggunakannya....👍",5,0,1.1.32,2020-07-19 22:02:00,,,1.1.32
3e6dff65-b662-47fc-a04a-e6175d2ee348,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Di laporkan berkali kali jg dikerjaain tp tidak ada hasil.khusus di cengkareng timur rusunami city garden . Yg masalah air bau dan kotor gerbang timur city park dan pintu masuk city garden. Yg banyak pakir liar dan pedangang kaki lima di jalan yg membuat kemacetan dan membuat lingkumg sekitar jd kotor.dan gak jalas siapa yg memberi izin buat pedangang kaki lima boleh berjualan di jalan,2,0,,2021-10-20 12:33:42,,,
34830939-3a1d-4a10-8b1a-b2ea2696d175,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Uwow keren...makin yahud jaki aplikasi dengan berbagai informasi bagi warga jekartah yg akuh cintah...,5,1,1.1.32,2020-07-17 15:55:21,,,1.1.32
326f8d61-1d27-422c-8783-e44805c22326,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mohon diperhatikan foto - foto hasil kerja dari petugas terkait (foto harus sama dengan laporan dari masyarakat, hari, dan tanggal foto juga harus diperhatikan dengan baik). Semoga DKI Jakarta kedepannya semakin maju kotanya bahagia warganya.",1,17,1.2.20,2021-06-24 09:50:45,Hi Kak! Terima kasih atas reviewnya. Sarannya akan kami tampung sebagai bahan pertimbangan perbaikan ke depannya :) #BF,2021-06-24 09:22:28,1.2.20
a133920d-8bae-49fd-81d3-4e3b7a745653,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mo login susah dan lama masuknya,4,0,1.2.33,2021-10-13 16:58:36,"Hai Kak, terima kasih atas review yang diberikan. Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala. Terima Kasih #BF",2021-10-13 22:23:18,1.2.33
5d820345-b828-4aac-9482-3e158c191581,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terimakasih jaki,aspirasi saya sudah didengar 👍👍👍👍👍👍",5,0,1.2.47,2022-07-19 18:56:41,"Hi kak Aron, terima kasih atas ulasannya. Kami akan terus berusaha untuk memberikan yang terbaik. Terima kasih telah menggunakan aplikasi JAKI :) #AT",2022-07-20 13:58:32,1.2.47
01a857b7-9f77-4f30-a752-b830ea47d70e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa suka eror skrg msih td bisa di buka,1,0,4.0.8,2025-07-09 13:52:30,"Hi Kak , mohon maaf atas kendalanya. Kakak bisa pastikan jaringan internet kakak dalam keadaaan stabil, ya! Jika masih terdapat kendala, kakak dapat menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #IP",2025-07-09 18:34:49,4.0.8
408eeeca-2ae2-45da-b519-c7fced6ea770,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pernah kami mengirim gambar yang Memposting foto lingkungan dalam kondisi pasca banjir tetapi situasi kondusif aman..??,4,2,1.0.11,2020-01-15 18:30:11,,,1.0.11
84f3a318-652b-4084-8802-6421594c5509,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa masi susah masuk kadang mau survei kinerja per TW,3,0,1.2.45,2022-06-09 13:32:51,"Hi Kak Totok tri, mohon maaf atas kendalanya. Kakak bisa pastikan jaringan internet kakak dalam keadaaan stabil, ya! Jika masih terdapat kendala, kakak dapat menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :)#NAF",2022-06-10 13:10:04,1.2.45
e5dad549-6c98-4caa-9a5c-bc518f0b25ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jakarta timur .ga ada kuota sama sekali ..ini jadwal vaksin di update ga si ? Udah seminggu lho...,1,0,1.2.23,2021-09-10 08:31:51,"Hai Kak, mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala di JAKI dan https://corona.jakarta.go.id/id/kuota-vaksinasi-jaki untuk melihat kuota pada masing-masing faskes. Terima kasih. #HB",2021-09-10 14:33:47,1.2.23
a88ed249-1565-4ace-b00d-0da14b9faeb5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mau vaksin aja kebanyakan aplikasi,kenapa ngga jdi satu aja di pedulilindungi,niatnya apa si sebenarnya,wajib vaksin ,apaau jual aplikasi ,,,??",1,1,1.2.47,2022-07-14 14:47:27,,,1.2.47
01c28fdd-ee72-4790-80fa-5ea631f9be27,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu masyarakat DKI Jakarta khususnya,5,0,1.2.21,2021-07-07 22:59:33,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #FA",2021-07-08 11:56:20,1.2.21
1632bba2-3e1a-46cd-b902-bca2c1eb4202,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sy kan isi smua pertanyaan tp slh tulis tanggal lahir nah dsitu kaga bs lg dperbaiki/dpembaharui gmne donk,2,0,1.1.32,2020-07-16 17:32:16,,,1.1.32
